"","lat","long","cluster"
"2526",-6.36834,38.6275,21
"2527",-6.36814,38.62605,21
"2528",-6.36808,38.62763,21
"2529",-6.36804,38.62618,21
"2530",-6.36791,38.62609,21
"2531",-6.36781,38.62609,21
"2532",-6.36779,38.62634,21
"2533",-6.36772,38.62642,21
"2534",-6.36771,38.62627,21
"2535",-6.36766,38.62669,21
"2536",-6.36761,38.62651,21
"2537",-6.36755,38.62642,21
"2538",-6.36751,38.62588,21
"2539",-6.36739,38.62622,21
"2540",-6.36739,38.62633,21
"2541",-6.36685,38.62581,21
"2542",-6.36645,38.62847,21
"2543",-6.36634,38.62867,21
"2544",-6.36627,38.62512,21
"2545",-6.36605,38.62498,21
"2546",-6.3628,38.61987,21
"2547",-6.36006,38.63752,21
"2548",-6.35862,38.61912,21
"2549",-6.35808,38.63379,21
"2550",-6.35782,38.64471,21
"2551",-6.35759,38.64519,21
"2552",-6.35748,38.64472,21
"2553",-6.35627,38.6298,21
"2554",-6.35578,38.63237,21
"2555",-6.35549,38.64395,21
"2556",-6.35529,38.63496,21
"2557",-6.35466,38.63976,21
"2558",-6.35419,38.64435,21
"2559",-6.35334,38.63612,21
"2560",-6.35285,38.64148,21
"2561",-6.35285,38.64185,21
"2562",-6.35261,38.63607,21
"2563",-6.35226,38.63614,21
"2564",-6.35169,38.64801,21
"2565",-6.35107,38.64513,21
"2566",-6.35107,38.64513,21
"2567",-6.35065,38.6458,21
"2568",-6.34918,38.6357,21
"2569",-6.34721,38.63692,21
"2570",-6.34715,38.63675,21
"2571",-6.34706,38.64204,21
"2572",-6.34694,38.63649,21
"2573",-6.34678,38.63734,21
"2574",-6.34651,38.63715,21
"2575",-6.34487,38.63706,21
"2576",-6.34433,38.63646,21
"2577",-6.34016,38.66109,21
"2578",-6.33844,38.65982,21
"2579",-6.29489,38.67172,21
"2580",-6.29399,38.67284,21
"2581",-6.29247,38.67223,21
"2582",-6.289,38.66051,21
"2583",-6.28818,38.65767,21
"2584",-6.28751,38.67221,21
"2585",-6.28674,38.66105,21
"2586",-6.28559,38.67189,21
"2587",-6.28492,38.67551,21
"2588",-6.2837,38.67174,21
"2589",-6.28271,38.66511,21
"2590",-6.28209,38.67526,21
"2591",-6.28132,38.66784,21
"2592",-6.27953,38.69901,21
"2593",-6.27501,38.68527,21
"2594",-6.27454,38.68713,21
"2595",-6.27433,38.66333,21
"2596",-6.2732,38.68783,21
"2597",-6.43436,38.6135,22
"2598",-6.43335,38.61462,22
"2599",-6.41819,38.58317,22
"2600",-6.41807,38.58173,22
"2601",-6.41722,38.58107,22
"2602",-6.41634,38.59184,22
"2603",-6.41598,38.59784,22
"2604",-6.41581,38.57976,22
"2605",-6.4156,38.60433,22
"2606",-6.41477,38.59169,22
"2607",-6.41461,38.59243,22
"2608",-6.41446,38.59902,22
"2609",-6.41439,38.59223,22
"2610",-6.41368,38.58269,22
"2611",-6.41366,38.59342,22
"2612",-6.41351,38.59213,22
"2613",-6.41338,38.58319,22
"2614",-6.41298,38.59446,22
"2615",-6.41277,38.59473,22
"2616",-6.41265,38.59638,22
"2617",-6.41265,38.5951,22
"2618",-6.41243,38.59435,22
"2619",-6.41243,38.5837,22
"2620",-6.41237,38.58216,22
"2621",-6.41234,38.58494,22
"2622",-6.41234,38.58494,22
"2623",-6.41222,38.59841,22
"2624",-6.41202,38.58083,22
"2625",-6.41202,38.58188,22
"2626",-6.41201,38.5802,22
"2627",-6.41178,38.58364,22
"2628",-6.41162,38.5805,22
"2629",-6.41098,38.59629,22
"2630",-6.41097,38.60226,22
"2631",-6.41089,38.59656,22
"2632",-6.41078,38.59604,22
"2633",-6.41071,38.59766,22
"2634",-6.41062,38.59652,22
"2635",-6.4106,38.59617,22
"2636",-6.41059,38.59637,22
"2637",-6.41052,38.59639,22
"2638",-6.41049,38.59615,22
"2639",-6.41021,38.57958,22
"2640",-6.40963,38.58627,22
"2641",-6.40947,38.59909,22
"2642",-6.40947,38.59909,22
"2643",-6.40926,38.60968,22
"2644",-6.40913,38.57803,22
"2645",-6.40895,38.58362,22
"2646",-6.40889,38.57801,22
"2647",-6.40872,38.58269,22
"2648",-6.40839,38.58275,22
"2649",-6.40828,38.59906,22
"2650",-6.40796,38.599,22
"2651",-6.40795,38.59059,22
"2652",-6.40794,38.58099,22
"2653",-6.40788,38.59906,22
"2654",-6.40788,38.58329,22
"2655",-6.40774,38.59901,22
"2656",-6.40769,38.58188,22
"2657",-6.40756,38.58118,22
"2658",-6.40746,38.5812,22
"2659",-6.40741,38.58091,22
"2660",-6.40739,38.58652,22
"2661",-6.40739,38.58652,22
"2662",-6.40738,38.58078,22
"2663",-6.4072,38.58061,22
"2664",-6.4072,38.5806,22
"2665",-6.4072,38.57737,22
"2666",-6.4072,38.58059,22
"2667",-6.40712,38.59196,22
"2668",-6.40704,38.58909,22
"2669",-6.40665,38.59002,22
"2670",-6.40658,38.59183,22
"2671",-6.40657,38.59374,22
"2672",-6.40647,38.58989,22
"2673",-6.40625,38.58957,22
"2674",-6.40612,38.59894,22
"2675",-6.40605,38.59609,22
"2676",-6.40594,38.59967,22
"2677",-6.40594,38.58724,22
"2678",-6.4059,38.58849,22
"2679",-6.40576,38.59985,22
"2680",-6.40569,38.59434,22
"2681",-6.40551,38.61525,22
"2682",-6.40467,38.59011,22
"2683",-6.40455,38.58324,22
"2684",-6.40446,38.59898,22
"2685",-6.40432,38.61493,22
"2686",-6.40416,38.58036,22
"2687",-6.40416,38.58036,22
"2688",-6.40416,38.5829,22
"2689",-6.40399,38.59949,22
"2690",-6.40348,38.58707,22
"2691",-6.40322,38.58637,22
"2692",-6.40317,38.61458,22
"2693",-6.40297,38.60673,22
"2694",-6.40293,38.60765,22
"2695",-6.40293,38.6064,22
"2696",-6.40251,38.60609,22
"2697",-6.40251,38.60609,22
"2698",-6.40191,38.59961,22
"2699",-6.40191,38.59961,22
"2700",-6.40118,38.61086,22
"2701",-6.40115,38.60025,22
"2702",-6.40115,38.60027,22
"2703",-6.40111,38.60022,22
"2704",-6.40111,38.60022,22
"2705",-6.40091,38.60521,22
"2706",-6.4007,38.60461,22
"2707",-6.40044,38.60515,22
"2708",-6.40012,38.60193,22
"2709",-6.39965,38.60873,22
"2710",-6.39918,38.60571,22
"2711",-6.39903,38.60544,22
"2712",-6.39887,38.5918,22
"2713",-6.39878,38.58765,22
"2714",-6.39862,38.59988,22
"2715",-6.39807,38.59143,22
"2716",-6.39789,38.59151,22
"2717",-6.39753,38.59161,22
"2718",-6.39744,38.60056,22
"2719",-6.39715,38.59167,22
"2720",-6.39611,38.60071,22
"2721",-6.39536,38.59757,22
"2722",-6.3942,38.59457,22
"2723",-6.39323,38.59912,22
"2724",-6.3932,38.59653,22
"2725",-6.39036,38.60022,22
"2726",-6.5765,38.86054,23
"2727",-6.57687,38.86166,23
"2728",-6.57782,38.85112,23
"2729",-6.57996,38.85128,23
"2730",-6.58147,38.85059,23
"2731",-6.58965,38.86865,23
"2732",-6.59258,38.87476,23
"2733",-6.59323,38.87535,23
"2734",-6.57068,38.85585,23
"2735",-6.57094,38.8533,23
"2736",-6.57111,38.85822,23
"2737",-6.57154,38.84317,23
"2738",-6.5721,38.84286,23
"2739",-6.57221,38.85867,23
"2740",-6.57271,38.85477,23
"2741",-6.57288,38.84427,23
"2742",-6.57317,38.85686,23
"2743",-6.57326,38.85869,23
"2744",-6.57326,38.85687,23
"2745",-6.57332,38.859,23
"2746",-6.57359,38.85766,23
"2747",-6.57373,38.85464,23
"2748",-6.57446,38.85764,23
"2749",-6.57457,38.85554,23
"2750",-6.57466,38.85548,23
"2751",-6.5747,38.84411,23
"2752",-6.57473,38.86509,23
"2753",-6.5753,38.85867,23
"2754",-6.57551,38.8643,23
"2755",-6.57554,38.85551,23
"2756",-6.57561,38.86411,23
"2757",-6.57562,38.86397,23
"2758",-6.57567,38.86278,23
"2759",-6.57575,38.85628,23
"2760",-6.57629,38.85695,23
"2761",-6.5764,38.85823,23
"2762",-6.57646,38.86386,23
"2763",-6.57696,38.85136,23
"2764",-6.5772,38.85279,23
"2765",-6.5775,38.84967,23
"2766",-6.57913,38.85965,23
"2767",-6.57925,38.85904,23
"2768",-6.5793,38.85765,23
"2769",-6.57934,38.84817,23
"2770",-6.57935,38.85305,23
"2771",-6.57937,38.85952,23
"2772",-6.57962,38.85249,23
"2773",-6.57962,38.85248,23
"2774",-6.57966,38.85381,23
"2775",-6.57972,38.8581,23
"2776",-6.58023,38.85805,23
"2777",-6.58032,38.85854,23
"2778",-6.58037,38.85967,23
"2779",-6.58053,38.8526,23
"2780",-6.58085,38.86079,23
"2781",-6.58087,38.85838,23
"2782",-6.58091,38.85972,23
"2783",-6.58117,38.8577,23
"2784",-6.58122,38.85966,23
"2785",-6.58129,38.85439,23
"2786",-6.58139,38.85443,23
"2787",-6.58143,38.8584,23
"2788",-6.58145,38.85969,23
"2789",-6.58148,38.85161,23
"2790",-6.58148,38.85161,23
"2791",-6.58149,38.8518,23
"2792",-6.58189,38.85173,23
"2793",-6.58198,38.85413,23
"2794",-6.58202,38.85127,23
"2795",-6.58203,38.85166,23
"2796",-6.58218,38.85473,23
"2797",-6.58225,38.85885,23
"2798",-6.58239,38.85377,23
"2799",-6.58252,38.85941,23
"2800",-6.58254,38.85103,23
"2801",-6.58256,38.84966,23
"2802",-6.58256,38.85723,23
"2803",-6.58274,38.85089,23
"2804",-6.58274,38.85265,23
"2805",-6.58275,38.8514,23
"2806",-6.58302,38.85814,23
"2807",-6.58307,38.85885,23
"2808",-6.58317,38.8516,23
"2809",-6.5832,38.86032,23
"2810",-6.58368,38.85876,23
"2811",-6.58384,38.85212,23
"2812",-6.58391,38.85916,23
"2813",-6.58392,38.8539,23
"2814",-6.58393,38.85941,23
"2815",-6.58418,38.85253,23
"2816",-6.58452,38.85213,23
"2817",-6.58477,38.85947,23
"2818",-6.58478,38.85821,23
"2819",-6.58514,38.86141,23
"2820",-6.58521,38.8603,23
"2821",-6.58537,38.861,23
"2822",-6.58538,38.8592,23
"2823",-6.5854,38.86124,23
"2824",-6.58559,38.86063,23
"2825",-6.58575,38.85376,23
"2826",-6.58584,38.86195,23
"2827",-6.58597,38.86171,23
"2828",-6.58616,38.86198,23
"2829",-6.58629,38.85344,23
"2830",-6.5863,38.85418,23
"2831",-6.58634,38.85975,23
"2832",-6.58664,38.87398,23
"2833",-6.58727,38.86045,23
"2834",-6.58794,38.85742,23
"2835",-6.58801,38.85775,23
"2836",-6.58818,38.85799,23
"2837",-6.58861,38.87275,23
"2838",-6.58861,38.87275,23
"2839",-6.5893,38.86118,23
"2840",-6.58981,38.86069,23
"2841",-6.58982,38.86081,23
"2842",-6.59028,38.87276,23
"2843",-6.59033,38.871,23
"2844",-6.59049,38.87324,23
"2845",-6.59091,38.86111,23
"2846",-6.591,38.87295,23
"2847",-6.59124,38.85955,23
"2848",-6.59296,38.86926,23
